id,category,text,emotion,style,pace,volume,prosody,tone,formality,medium,pitch,intensity,energy_scale,scenario
VT-508197,paragraph,"The night sky above the ridge looked stitched together from darker and lighter blues, a patchwork that promised cold by morning. Somewhere down in the valley a dog barked once, and then the sound was swallowed by the trees. The fire popped and shifted its geometry, settling into a glow that favored patience over drama. — now.",neutral,narrative,slow,normal,varied,storytelling,neutral,work_chat,neutral,soft,5,general
VT-510862,paragraph,"FYI, Heads up: The quietest minute of the day happens just after the storm cuts power. Refrigerators stop their secret conversations, heaters fall silent mid-sentence, and for a breath or two you can hear the house remember how to be a structure instead of a soundscape. If possible. thanks.",neutral,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-505578,paragraph,"Listen, Heads up: At the shoreline, the wind braided salt into every breath. Gulls traded arguments overhead, their shadows sliding across the water like skipped stones. Farther out, a cargo ship moved with such measured calm that time itself seemed to slow around it. Waves arrived, one after another, unbothered by our plans or worries, erasing footprints and starting over without complaint. For real. right now. (alt)",neutral,narrative,slow,normal,varied,storytelling,neutral,work_chat,neutral,soft,5,general
VT-515158,paragraph,"Heads up: Each page in the old manual smelled like a basement but read like a treasure map. Margins filled with pencil notes argued with the printed steps, and grease fingerprints served as punctuation. When the machine finally came back to life, it did so with a cough and then a purr, as if embarrassed by the attention. Thanks. — got it.",neutral,narrative,slow,normal,varied,storytelling,neutral,work_chat,neutral,soft,5,general
VT-601240,paragraph,"Note: He approached the dataset the way a gardener approaches soil, testing it for acidity and memory. Outliers were not weeds to be plucked but clues to the shape of the weather. He learned to trust residuals the way sailors trust clouds, and when the model finally converged, it felt less like victory and more like conversation.",neutral,narrative,slow,normal,varied,storytelling,neutral,work_chat,neutral,soft,5,general
VT-581829,paragraph,"Quick one: Heads up: He approached the dataset the way a gardener approaches soil, testing it for acidity and memory. Outliers were not weeds to be plucked but clues to the shape of the weather. He learned to trust residuals the way sailors trust clouds, and when the model finally converged, it felt less like victory and more like conversation.—got it. if you can.",neutral,narrative,slow,normal,varied,storytelling,neutral,work_chat,neutral,soft,5,general
VT-526526,paragraph,"Reminder: Listen, The workshop is a cathedral of ordinary miracles. A lathe hums a steady psalm, sawdust collects like incense in the beams of afternoon light, and an old radio mutters the weather report. Here, ideas change state: sketches become templates, templates become parts, and parts become something you can hold. Everything that works looks inevitable in hindsight, but at the beginning it was only a rumor and a rough cut. Thanks. please.",neutral,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-546593,paragraph,"Okay, Okay, The quietest minute of the day happens just after the storm cuts power. Refrigerators stop their secret conversations, heaters fall silent mid-sentence, and for a breath or two you can hear the house remember how to be a structure instead of a soundscape. If possible. — got it.",neutral,narrative,slow,normal,varied,storytelling,neutral,general,neutral,soft,5,general
VT-573292,paragraph,"Heads up: Listen, When the network finally stabilized, it felt like a room had been aired out. Pings returned with a calm regularity, logs read like sentences instead of riddles, and the graphs exhaled into smooth slopes. It is difficult to explain the comfort of systems behaving; the quiet competence of packets going where they should, of services greeting each other by name. For real. please.",neutral,narrative,slow,normal,varied,storytelling,neutral,dm,neutral,soft,5,general
VT-664884,paragraph,"FYI, Heads up: The night sky above the ridge looked stitched together from darker and lighter blues, a patchwork that promised cold by morning. Somewhere down in the valley a dog barked once, and then the sound was swallowed by the trees. The fire popped and shifted its geometry, settling into a glow that favored patience over drama. For real. thanks.",neutral,narrative,slow,normal,varied,storytelling,neutral,work_chat,neutral,soft,5,general
VT-640612,passive_aggressive,"Reminder: Listen, No, really, take your time. It’s not like deadlines matter. right now.",annoyed,formal,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-563726,passive_aggressive,"Real talk, Oh, you’re here. How… unexpected. Right now. please. (alt)",annoyed,formal,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-520599,passive_aggressive,"Note: Reminder: Oh, you’re here. How… unexpected.—got it..",annoyed,formal,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-526589,passive_aggressive,"Quick one: Hey, Oh, you’re here. How… unexpected..",annoyed,formal,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-513612,passive_aggressive,"Okay, Note: I love how you always do things your way, even when they’re wrong. Right now. — got it.",annoyed,formal,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-695532,passive_aggressive,"FYI, Hey, Oh, you’re here. How… unexpected.—got it. — got it.",annoyed,formal,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-514020,passive_aggressive,"Okay, Oh, you’re here. How… unexpected. Right now. if you can.",annoyed,formal,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-504510,passive_aggressive,"Real talk, Listen, No, really, take your time. It’s not like deadlines matter. — got it.",annoyed,formal,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-533532,passive_aggressive,"Real talk, FYI, I love how you always do things your way, even when they’re wrong.. (alt)",annoyed,formal,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-697655,passive_aggressive,"Listen, FYI, Oh, you’re here. How… unexpected. For real. (alt)",annoyed,formal,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-625687,passive_aggressive,"Real talk, Note: No, really, take your time. It’s not like deadlines matter.—copy. — confirm.",annoyed,formal,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-557005,passive_aggressive,"Listen, Okay, Oh, you’re here. How… unexpected. Please. please.",annoyed,formal,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
